Timestamp,Estimated AQI,PM2.5,PM10,CO,NO,NO2,O3,SO2,NH3
2022-05-20 03:00:00,27.83,18.7,27.83,1054.76,5.87,40.44,46.49,5.07,11.15
2022-05-20 04:00:00,29.2,15.53,29.2,540.73,1.42,15.77,103,8.11,4.43
2022-05-20 05:00:00,39.54,19.48,39.54,447.27,0.95,10.28,123.02,9.54,3.48
2022-05-20 06:00:00,46.5,22.29,46.5,400.54,0.67,7.37,133.04,10.13,3.13
2022-05-20 07:00:00,72.21,30.53,72.21,387.19,0.42,5.57,141.62,9.42,3.26
2022-05-20 08:00:00,94.23,38.34,94.23,407.22,0.38,6.43,144.48,10.85,3.58
2022-05-20 09:00:00,99.28,39.91,99.28,413.89,0.34,7.28,141.62,11.8,3.7
2022-05-20 10:00:00,98.11,39.14,98.11,433.92,0.42,9,138.76,13.47,3.96
2022-05-20 11:00:00,93.61,37.9,93.61,480.65,0.59,11.65,138.76,15.74,4.24
2022-05-20 12:00:00,89.63,36.66,89.63,554.08,0.71,16.28,137.33,17.64,4.69
2022-05-20 13:00:00,92.6,42.54,92.6,1708.98,4.25,85.68,71.53,17.64,10.51
2022-05-20 14:00:00,103.97,53.64,103.97,3124.24,14.53,152.17,6.71,15.97,17.99
2022-05-20 15:00:00,112.98,61.27,112.98,3417.97,27.49,141.2,0.01,14.07,21.53
2022-05-20 16:00:00,114.92,63.86,114.92,3124.24,28.16,115.16,0.01,12.28,22.8
2022-05-20 17:00:00,109.53,64.11,109.53,2803.8,24.14,97.33,0.02,11.32,23.31
2022-05-20 18:00:00,99.93,61.91,99.93,2670.29,22.8,87.74,0.02,10.73,22.8
2022-05-20 19:00:00,90.47,58.28,90.47,2723.69,28.61,84.31,0.01,10.13,24.32
2022-05-20 20:00:00,82.37,53.52,82.37,2563.48,26.38,81.57,0.01,9.54,29.64
2022-05-20 21:00:00,73.19,47.67,73.19,2162.93,13.41,78.14,0.21,9.06,34.96
2022-05-20 22:00:00,66.79,43.65,66.79,1789.09,3.97,72.66,1.61,8.82,40.02
2022-05-20 23:00:00,63.79,41.85,63.79,1535.42,0.8,62.38,5.28,8.7,43.57
2022-05-21 00:00:00,62.38,41.4,62.38,1388.55,0.53,54.84,7.15,8.58,44.58
2022-05-21 01:00:00,61.46,40.96,61.46,1388.55,2.1,52.78,6.97,7.87,38
2022-05-21 02:00:00,67.69,46.07,67.69,2002.72,25.7,54.84,7.96,8.7,31.92
2022-05-21 03:00:00,79.17,56.08,79.17,3337.86,74.21,69.23,11.09,11.44,29.89
2022-05-21 04:00:00,49.34,31.05,49.34,1214.98,8.27,40.1,97.27,16.21,15.83
2022-05-21 05:00:00,58.61,36.1,58.61,1054.76,4.3,29.82,165.94,22.41,12.67
2022-05-21 06:00:00,71.03,46.58,71.03,961.3,2.07,19.71,243.19,27.66,11.27
2022-05-21 07:00:00,87.77,49.48,87.77,607.49,0.7,7.71,243.19,21.22,7.09
2022-05-21 08:00:00,96.79,50.88,96.79,500.68,0.5,5.91,231.74,17.17,5.64
2022-05-21 09:00:00,98.89,51.61,98.89,494,0.46,6.43,234.6,16.21,5.45
2022-05-21 10:00:00,97.63,50.86,97.63,494,0.44,7.11,234.6,15.14,5.45
2022-05-21 11:00:00,96.8,50.58,96.8,507.35,0.47,8.83,231.74,17.4,5.38
2022-05-21 12:00:00,96.95,48.97,96.95,514.03,0.43,10.8,211.72,18.36,5.32
2022-05-21 13:00:00,101.74,51.08,101.74,1108.17,1.13,46.61,143.05,14.42,9.12
2022-05-21 14:00:00,109.14,57.04,109.14,1842.5,0.32,84.31,86.55,12.4,14.06
2022-05-21 15:00:00,115.09,62.55,115.09,2269.74,0,100.08,55.07,13.11,17.99
2022-05-21 16:00:00,131.47,76.44,131.47,3204.35,5.59,135.72,10.01,15.5,26.09
2022-05-21 17:00:00,146.89,90.95,146.89,4112.24,33.97,128.87,0,16.69,32.93
2022-05-21 18:00:00,140.93,90.06,140.93,4165.65,51.41,102.82,0,15.26,34.96
2022-05-21 19:00:00,122.2,78.22,122.2,3631.59,48.28,90.48,0,13.83,39.52
2022-05-21 20:00:00,110.19,70.22,110.19,3150.94,39.79,85.68,0,13.35,45.6
2022-05-21 21:00:00,103.56,66.07,103.56,2696.99,27.49,80.88,0.01,12.28,49.65
2022-05-21 22:00:00,95.12,60.11,95.12,2109.53,9.5,76.77,0.8,10.37,49.14
2022-05-21 23:00:00,86.54,54.25,86.54,1588.82,0.66,63.75,7.69,9.06,47.62
2022-05-22 00:00:00,81.19,51.15,81.19,1308.44,0.1,50.04,14.84,8.46,45.6
2022-05-22 01:00:00,75.59,48.04,75.59,1174.93,0.64,40.78,18.6,7.09,32.42
2022-05-22 02:00:00,74.69,48.68,74.69,1428.6,9.95,43.53,22.71,7.45,24.32
2022-05-22 03:00:00,72.71,48.47,72.71,1762.39,19.22,54.15,41.13,8.46,20.27
2022-05-22 04:00:00,56.55,31.9,56.55,554.08,1.79,12.17,135.9,10.97,6.14
2022-05-22 05:00:00,56.18,30.94,56.18,460.62,0.92,6.68,158.79,11.32,5.26
2022-05-22 06:00:00,50.14,28.23,50.14,433.92,0.62,4.63,170.23,10.85,4.75
2022-05-22 07:00:00,36.18,20.42,36.18,367.16,0.44,3.08,158.79,7.27,3.42
2022-05-22 08:00:00,27.12,15.39,27.12,323.77,0.39,2.57,147.34,4.95,2.69
2022-05-22 09:00:00,27.47,15.97,27.47,317.1,0.36,2.48,145.91,4.17,2.75
2022-05-22 10:00:00,29.32,17.57,29.32,323.77,0.35,2.7,148.77,3.99,3.13
2022-05-22 11:00:00,30.58,18.71,30.58,347.14,0.41,3.94,151.63,5.25,3.61
2022-05-22 12:00:00,31.26,19.24,31.26,380.52,0.5,6.68,148.77,7.75,3.86
2022-05-22 13:00:00,32.94,20.48,32.94,554.08,0.59,17.99,137.33,12.76,5.07
2022-05-22 14:00:00,35.65,22.37,35.65,707.63,0.1,23.65,124.45,11.92,6.84
2022-05-22 15:00:00,33.64,21.03,33.64,607.49,0,17.31,121.59,7.09,7.35
2022-05-22 16:00:00,24.32,15.73,24.32,500.68,0,11.31,123.02,5.13,6.59
2022-05-22 17:00:00,25.26,17.31,25.26,507.35,0,10.2,123.02,4.89,6.78
2022-05-22 18:00:00,25.91,18.01,25.91,514.03,0,10.97,117.3,4.71,7.03
2022-05-22 19:00:00,23.99,16.66,23.99,507.35,0,10.97,113.01,4.47,7.35
2022-05-22 20:00:00,22.02,15.31,22.02,500.68,0,10.62,107.29,4.71,8.36
2022-05-22 21:00:00,19.96,14.01,19.96,467.3,0,8.31,101.57,4.59,8.87
2022-05-22 22:00:00,21.38,15.42,21.38,547.41,0,10.97,81.54,4.59,12.16
2022-05-22 23:00:00,24.91,18.33,24.91,647.54,0,14.74,62.23,5.07,15.07
2022-05-23 00:00:00,29.21,21.67,29.21,781.06,0,21.42,45.78,5.9,17.48
2022-05-23 01:00:00,36.37,27.37,36.37,1068.12,0.57,37.36,22.89,6.97,20.27
2022-05-23 02:00:00,48,37.52,48,1762.39,21.23,52.78,5.45,7.75,23.81
2022-05-23 03:00:00,47.9,38.17,47.9,2136.23,40.68,57.58,2.79,7.57,23.05
2022-05-23 04:00:00,20.78,16.43,20.78,674.25,0.49,23.99,94.41,8.11,7.54
2022-05-23 05:00:00,24.94,18.94,24.94,747.68,1.82,25.36,113.01,13.47,7.28
2022-05-23 06:00:00,30.84,23.82,30.84,988.01,4.25,32.56,128.75,30.28,8.04
2022-05-23 07:00:00,41.08,31.38,41.08,974.66,3.55,28.79,145.91,30.99,7.79
2022-05-23 08:00:00,39.96,31.05,39.96,854.49,1.84,25.7,145.91,21.22,7.41
2022-05-23 09:00:00,33.93,26.98,33.93,821.11,0.75,25.36,140.19,17.17,7.73
2022-05-23 10:00:00,29.91,23.36,29.91,567.44,0.29,14.05,144.48,16.21,5.13
2022-05-23 11:00:00,29.37,22.3,29.37,560.76,0.54,13.71,145.91,18.36,4.81
2022-05-23 12:00:00,24.57,19,24.57,634.19,0.82,16.96,141.62,19.55,4.81
2022-05-23 13:00:00,28.34,22.61,28.34,1562.12,5.2,63.06,87.26,15.26,8.87
2022-05-23 14:00:00,40.11,31.71,40.11,2723.69,5.48,113.79,20.92,12.16,15.07
2022-05-23 15:00:00,50.55,39.19,50.55,3150.94,9.95,116.53,1.17,11.92,19.51
2022-05-23 16:00:00,54.92,41.76,54.92,2990.72,8.61,102.82,1.52,11.56,21.28
2022-05-23 17:00:00,51.55,37.73,51.55,2349.85,1.16,84.31,11.62,9.89,20.52
2022-05-23 18:00:00,44.63,30.94,44.63,1735.69,0.04,62.38,31.11,7.99,18.49
2022-05-23 19:00:00,38.75,26.29,38.75,1335.14,0,49.35,42.92,6.38,16.72
2022-05-23 20:00:00,40.15,28.15,40.15,1241.68,0,45.24,36.84,5.72,18.24
2022-05-23 21:00:00,42.83,31.16,42.83,1121.52,0,37.7,33.97,5.48,20.77
2022-05-23 22:00:00,47.52,35.69,47.52,1081.47,0.01,34.62,28.25,5.96,25.59
2022-05-23 23:00:00,54.39,41.42,54.39,1148.22,0.03,35.64,21.82,7.45,33.94
2022-05-24 00:00:00,62.1,47.87,62.1,1281.74,0.2,41.47,14.66,10.01,46.1
2022-05-24 01:00:00,72.13,55.28,72.13,1615.52,5.2,52.09,4.16,12.4,60.8
2022-05-24 02:00:00,86.5,66.35,86.5,2483.37,38.44,56.89,7.15,12.16,63.84
2022-05-24 03:00:00,97.23,76.53,97.23,3685,75.1,78.14,15.38,11.21,50.16
2022-05-24 04:00:00,32.09,29.53,32.09,587.46,1.61,11.31,143.05,10.13,5.64
2022-05-24 05:00:00,27.28,25.71,27.28,467.3,0.8,5.65,160.22,10.01,3.8
2022-05-24 06:00:00,24.68,23.46,24.68,433.92,0.58,4.11,165.94,9.89,3.55
2022-05-24 07:00:00,22.94,21.6,22.94,410.56,0.44,3.13,164.51,8.34,2.66
2022-05-24 08:00:00,22.16,20.46,22.16,407.22,0.47,3.34,163.08,8.11,2.34
2022-05-24 09:00:00,20.93,19.29,20.93,413.89,0.52,3.86,164.51,8.34,2.34
2022-05-24 10:00:00,19.99,18.45,19.99,423.91,0.59,4.76,165.94,9.42,2.47
2022-05-24 11:00:00,19.2,17.75,19.2,453.95,0.71,6.51,167.37,11.21,2.75
2022-05-24 12:00:00,18.44,17.01,18.44,500.68,0.84,10.02,164.51,13.11,3.13
2022-05-24 13:00:00,27.74,24.12,27.74,1642.23,6.03,71.97,95.84,14.19,9.12
2022-05-24 14:00:00,48.22,39.75,48.22,3337.86,16.32,146.69,13.95,15.02,18.24
2022-05-24 15:00:00,69.55,56.11,69.55,4379.27,37.1,154.91,0.01,15.74,24.83
2022-05-24 16:00:00,85.19,67.48,85.19,4753.11,50.96,141.2,0,15.26,29.64
2022-05-24 17:00:00,87.71,67.95,87.71,4272.46,46.49,122.01,0,13.47,31.66
2022-05-24 18:00:00,79.39,60.37,79.39,3524.78,37.1,102.82,0,11.44,30.65
2022-05-24 19:00:00,63.9,47.73,63.9,2723.69,23.92,87.74,0.01,9.18,28.12
2022-05-24 20:00:00,60.06,44.37,60.06,2456.67,19.45,80.2,0.01,8.34,28.63
2022-05-24 21:00:00,61.11,44.96,61.11,2349.85,13.75,79.51,0.04,8.23,31.16
2022-05-24 22:00:00,66.86,49.55,66.86,2269.74,8.94,81.57,0.25,9.78,40.53
2022-05-24 23:00:00,74.64,56.39,74.64,2243.04,7.15,82.25,0.34,12.76,54.72
2022-05-25 00:00:00,81.97,63.49,81.97,2323.15,11.18,82.25,0.08,16.45,68.9
2022-05-25 01:00:00,91.08,71.21,91.08,2616.88,24.14,80.88,0.75,20.27,82.08
2022-05-25 02:00:00,113.67,89.38,113.67,3685,68.84,83.63,5.36,25.03,93.22
2022-05-25 03:00:00,143.31,115.28,143.31,5607.6,130.53,112.41,11.8,27.66,87.14
2022-05-25 04:00:00,32.63,28.15,32.63,1041.41,5.64,33.59,127.32,49.11,11.91
2022-05-25 05:00:00,32.32,29.17,32.32,787.73,2.79,20.05,180.24,45.78,7.73
2022-05-25 06:00:00,36,33.44,36,627.52,1.19,10.45,223.16,30.99,6.02
2022-05-25 07:00:00,31.64,28.59,31.64,467.3,0.49,4.28,203.13,13.59,4.43
2022-05-25 08:00:00,33.75,29.4,33.75,433.92,0.45,3.68,188.83,9.78,4.43
2022-05-25 09:00:00,36.69,31.63,36.69,440.6,0.48,4.03,185.97,9.66,4.88
2022-05-25 10:00:00,38.83,33.28,38.83,447.27,0.5,4.37,178.81,9.42,5.45
2022-05-25 11:00:00,40.54,34.74,40.54,467.3,0.55,5.57,174.52,9.66,6.02
2022-05-25 12:00:00,41.81,35.81,41.81,507.35,0.63,8.14,168.8,10.25,6.52
2022-05-25 13:00:00,59.52,50.13,59.52,2323.15,17.43,106.93,63.66,13.71,18.75
2022-05-25 14:00:00,87.68,72.83,87.68,4486.08,67.95,167.25,3.13,19.31,39.52
2022-05-25 15:00:00,113.69,94.18,113.69,5767.82,107.29,178.22,0,24.8,56.74
2022-05-25 16:00:00,142.26,118.32,142.26,7156.37,132.32,224.83,0,32.9,69.92
2022-05-25 17:00:00,172.43,143.78,172.43,8544.92,151.99,265.96,0,41.96,84.1
2022-05-25 18:00:00,191.24,158.86,191.24,8972.17,160.93,268.7,0,44.82,96.26
2022-05-25 19:00:00,187.38,154,187.38,8438.11,146.63,244.02,0,36.24,81.06
2022-05-25 20:00:00,164.94,132.9,164.94,6835.94,108.18,202.89,0,25.27,61.3
2022-05-25 21:00:00,139.22,108.51,139.22,4806.52,59.01,154.91,0,17.17,50.66
2022-05-25 22:00:00,119.82,90.39,119.82,3124.24,23.69,111.04,0.03,12.28,45.6
2022-05-25 23:00:00,108.19,80.92,108.19,2162.93,6.59,78.83,0.95,9.42,39.01
2022-05-26 00:00:00,99.75,75.92,99.75,1708.98,1.03,57.58,8.31,7.99,32.42
2022-05-26 01:00:00,78.4,62.02,78.4,1241.68,0.08,32.56,56.51,8.94,23.31
2022-05-26 02:00:00,76.99,61.78,76.99,1522.06,3.1,47.3,56.51,10.25,22.55
2022-05-26 03:00:00,76.75,62.67,76.75,1922.61,11.18,63.06,65.09,11.44,21.79
2022-05-26 04:00:00,51.82,44.15,51.82,787.73,2.01,17.14,153.06,16.93,11.02
2022-05-26 05:00:00,53.18,45.98,53.18,660.9,1.02,9.34,188.83,18.36,10.26
2022-05-26 06:00:00,57.72,50.62,57.72,614.17,0.64,6.34,217.44,18.84,10.39
2022-05-26 07:00:00,61.27,52.68,61.27,547.41,0.43,4.24,217.44,13.71,9.37
2022-05-26 08:00:00,65.28,54.74,65.28,527.38,0.42,4.11,211.72,12.16,8.49
2022-05-26 09:00:00,68.33,56.59,68.33,534.06,0.46,4.67,214.58,12.87,8.23
2022-05-26 10:00:00,69.8,57.05,69.8,534.06,0.47,5.31,214.58,12.76,7.92
2022-05-26 11:00:00,69.82,56.13,69.82,540.73,0.53,6.77,208.85,12.76,7.73
2022-05-26 12:00:00,68.81,54.16,68.81,567.44,0.57,9.77,200.27,12.99,7.6
2022-05-26 13:00:00,85.39,67.18,85.39,2483.37,16.76,116.53,71.53,16.21,15.96
2022-05-26 14:00:00,117.54,93.57,117.54,5126.95,92.98,163.14,2.24,21.22,26.85
2022-05-26 15:00:00,153.43,122.83,153.43,7156.37,175.24,153.54,0,25.75,35.46
2022-05-26 16:00:00,192.54,154.61,192.54,8865.36,221.73,169.99,0,29.8,43.06
2022-05-26 17:00:00,219.39,175.88,219.39,9399.41,211,183.7,0,29.33,47.12
2022-05-26 18:00:00,214.42,170.7,214.42,8224.49,157.36,178.22,0,25.03,47.62
2022-05-26 19:00:00,177.5,140.66,177.5,5821.23,83.15,154.91,0,18.36,43.06
2022-05-26 20:00:00,143.92,113.26,143.92,3631.59,27.94,122.01,0.1,13.11,38.5
2022-05-26 21:00:00,121.23,95.46,121.23,2136.23,1.08,80.88,15.91,9.66,33.44
2022-05-26 22:00:00,108.33,86.23,108.33,1375.2,0,41.47,42.2,7.99,28.63
2022-05-26 23:00:00,102.49,82.13,102.49,1121.52,0,27.42,47.21,7.33,25.59
2022-05-27 00:00:00,96.39,78.14,96.39,1014.71,0,21.76,50.07,7.09,23.05
2022-05-27 01:00:00,88.76,72.61,88.76,988.01,0.05,21.25,60.08,7.45,20.27
2022-05-27 02:00:00,84.35,69.57,84.35,1228.33,1.48,34.62,67.23,9.06,19.25
2022-05-27 03:00:00,77.95,65.06,77.95,1482.01,5.03,47.3,90.12,11.92,17.73
2022-05-27 04:00:00,68.04,57.88,68.04,841.14,1.68,17.65,168.8,16.69,11.4
2022-05-27 05:00:00,72.58,61.93,72.58,720.98,0.96,10.37,205.99,18.84,10.64
2022-05-27 06:00:00,75.38,64.67,75.38,660.9,0.63,7.11,228.88,20.5,10.51
2022-05-27 07:00:00,78.28,64.05,78.28,574.11,0.41,4.67,223.16,16.45,9.63
2022-05-27 08:00:00,81.49,62.48,81.49,540.73,0.39,4.76,211.72,14.9,8.99
2022-05-27 09:00:00,82.99,61.81,82.99,540.73,0.4,5.74,208.85,15.26,8.74
2022-05-27 10:00:00,85.41,61.65,85.41,540.73,0.42,6.68,205.99,15.14,8.49
2022-05-27 11:00:00,89.9,62.18,89.9,554.08,0.48,8.65,203.13,15.97,8.11
2022-05-27 12:00:00,92.24,61.74,92.24,600.81,0.5,12.17,194.55,16.69,8.11
2022-05-27 13:00:00,99.61,68.49,99.61,1575.47,1.82,74.71,118.73,16.93,12.41
2022-05-27 14:00:00,116.68,82.9,116.68,3017.43,2.54,153.54,26.46,18.12,19
2022-05-27 15:00:00,138.4,99.2,138.4,4112.24,15.2,175.48,0.36,20.5,24.32
2022-05-27 16:00:00,168.15,120.58,168.15,5180.36,36.21,186.44,0,23.37,30.15
2022-05-27 17:00:00,191.72,136.65,191.72,5607.6,56.33,175.48,0,23.13,35.46
2022-05-27 18:00:00,199.12,141.46,199.12,5447.39,65.27,159.03,0,20.74,38
2022-05-27 19:00:00,192.63,136.98,192.63,5180.36,68.84,145.32,0,19.07,40.53
2022-05-27 20:00:00,185.07,132.24,185.07,4806.52,64.37,130.24,0,17.4,44.58
2022-05-27 21:00:00,178.07,127.53,178.07,4219.06,45.6,117.9,0,15.74,48.64
2022-05-27 22:00:00,171.65,123.78,171.65,3631.59,24.81,105.56,0.01,12.76,47.12
2022-05-27 23:00:00,161.42,118.58,161.42,3044.13,10.84,87.05,0.13,9.3,36.98
2022-05-28 00:00:00,146.17,111.01,146.17,2536.77,3.63,71.29,1.94,7.15,29.39
2022-05-28 01:00:00,104.21,75.27,104.21,1161.58,0.02,22.62,79.39,8.7,22.04
2022-05-28 02:00:00,96.61,69.91,96.61,1041.41,0.52,22.62,83.68,9.66,19.76
2022-05-28 03:00:00,96.8,70.45,96.8,1241.68,2.6,34.27,89.41,12.52,19
2022-05-28 04:00:00,95.68,69.65,95.68,1228.33,3.58,32.56,131.61,19.07,16.21
2022-05-28 05:00:00,96.45,72.39,96.45,1108.17,2.26,22.96,200.27,23.6,13.93
2022-05-28 06:00:00,92.54,73.33,92.54,881.2,0.92,11.31,254.63,19.55,11.91
2022-05-28 07:00:00,59.3,45.94,59.3,567.44,0.38,3.81,208.85,8.82,6.84
2022-05-28 08:00:00,57.1,41.57,57.1,520.71,0.35,3.3,194.55,7.09,5.57
2022-05-28 09:00:00,62.25,43.03,62.25,507.35,0.37,3.64,191.69,7.33,5.32
2022-05-28 10:00:00,66.94,44.09,66.94,487.33,0.38,3.9,188.83,6.91,5
2022-05-28 11:00:00,67.48,41.84,67.48,467.3,0.41,4.54,180.24,6.68,4.43
2022-05-28 12:00:00,65.37,36.91,65.37,433.92,0.45,6,164.51,6.56,3.77
2022-05-28 13:00:00,73.12,41.18,73.12,1655.58,9.5,76.77,69.38,7.87,11.65
2022-05-28 14:00:00,86.78,50.28,86.78,2803.8,25.93,116.53,6.35,9.54,20.52
2022-05-28 15:00:00,97.96,56.34,97.96,3044.13,33.53,111.04,0.01,10.37,25.33
2022-05-28 16:00:00,108.55,63.6,108.55,3337.86,33.53,119.27,0,11.8,27.11
2022-05-28 17:00:00,119.24,73.27,119.24,3845.21,36.66,130.24,0,13.23,26.09
2022-05-28 18:00:00,122.3,78.07,122.3,3845.21,33.53,124.75,0.01,12.76,24.83
2022-05-28 19:00:00,105.04,69.13,105.04,2990.72,14.31,104.19,0.14,9.66,22.04
2022-05-28 20:00:00,89.65,61.54,89.65,2349.85,7.38,78.14,0.92,7.51,23.05
2022-05-28 21:00:00,75.23,53.28,75.23,1668.93,0.72,52.09,9.12,6.5,25.59
2022-05-28 22:00:00,66.17,47.79,66.17,1214.98,0.01,32.22,24.68,6.5,29.89
2022-05-28 23:00:00,62.84,45.79,62.84,1014.71,0,23.65,33.26,6.85,32.93
2022-05-29 00:00:00,62.84,46.17,62.84,988.01,0,23.65,32.19,7.57,35.97
2022-05-29 01:00:00,63.34,46.8,63.34,1108.17,0.52,30.85,21.99,7.87,35.46
2022-05-29 02:00:00,71.47,53.5,71.47,1842.5,19.67,45.93,11.35,9.3,31.92
2022-05-29 03:00:00,86.82,66.29,86.82,3337.86,61.69,74.71,15.38,12.04,29.39
2022-05-29 04:00:00,67.94,44.34,67.94,854.49,2.57,21.25,148.77,14.66,9.12
2022-05-29 05:00:00,81.75,51.84,81.75,687.6,1.02,11.14,191.69,17.88,8.11
2022-05-29 06:00:00,88.12,55.68,88.12,620.84,0.6,7.8,211.72,21.22,7.73
2022-05-29 07:00:00,87.49,50.79,87.49,487.33,0.38,4.97,194.55,14.78,5.95
2022-05-29 08:00:00,86.31,47.98,86.31,433.92,0.34,4.07,177.38,9.89,5.19
2022-05-29 09:00:00,86.36,47.94,86.36,420.57,0.33,3.94,173.09,8.11,5.19
2022-05-29 10:00:00,85.92,47.83,85.92,420.57,0.31,3.98,168.8,7.03,5.32
2022-05-29 11:00:00,85.8,48.05,85.8,440.6,0.34,5.1,171.66,7.51,5.7
2022-05-29 12:00:00,85.88,48.51,85.88,487.33,0.35,7.54,174.52,8.46,6.21
2022-05-29 13:00:00,91.91,54.92,91.91,1228.33,1.61,52.78,124.45,9.06,11.15
2022-05-29 14:00:00,101.98,64.48,101.98,1949.31,0.61,90.48,62.94,9.89,17.48
2022-05-29 15:00:00,109.94,71.38,109.94,2109.53,0,90.48,43.63,10.73,21.28
2022-05-29 16:00:00,117.36,78.14,117.36,2349.85,0,94.59,36.48,11.92,23.31
2022-05-29 17:00:00,128.97,88.51,128.97,2990.72,0.22,117.9,18.42,13.59,25.59
2022-05-29 18:00:00,140.15,98.83,140.15,3738.4,4.81,137.09,3.08,14.54,27.11
2022-05-29 19:00:00,143.53,102.37,143.53,4058.84,15.65,128.87,0.09,13.35,28.37
2022-05-29 20:00:00,140.18,98.92,140.18,3738.4,20.12,109.67,0.01,12.04,32.93
2022-05-29 21:00:00,133.47,92.31,133.47,3124.24,14.53,93.22,0.07,11.44,39.52
2022-05-29 22:00:00,125.56,85.43,125.56,2563.48,6.59,82.94,0.6,11.68,47.62
2022-05-29 23:00:00,122.02,82.86,122.02,2269.74,2.82,78.14,1.54,12.4,57.25
2022-05-30 00:00:00,123.04,84.14,123.04,2189.64,2.82,77.46,1.61,13.35,65.86
2022-05-30 01:00:00,123.61,85.66,123.61,2243.04,7.71,76.77,2.12,14.54,69.92
2022-05-30 02:00:00,132.68,93.81,132.68,2937.32,36.66,81.57,7.42,16.93,72.96
2022-05-30 03:00:00,145.96,106.38,145.96,4112.24,76.89,104.19,15.74,18.36,67.89
2022-05-30 04:00:00,75.09,51.6,75.09,1241.68,3.8,41.47,104.43,19.79,18.49
2022-05-30 05:00:00,70.5,48.93,70.5,1094.82,2.57,32.22,143.05,29.33,14.31
2022-05-30 06:00:00,72.03,51.89,72.03,1068.12,1.79,28.1,185.97,42.92,13.05
2022-05-30 07:00:00,71.31,46.46,71.31,707.63,0.8,13.37,194.55,31.47,7.92
2022-05-30 08:00:00,77.66,47.26,77.66,600.81,0.6,9.68,200.27,25.27,6.27
2022-05-30 09:00:00,81.48,49.92,81.48,580.79,0.54,9,211.72,23.13,6.08
2022-05-30 10:00:00,80.83,50.6,80.83,554.08,0.48,8.14,220.3,18.36,6.02
2022-05-30 11:00:00,76.78,49.08,76.78,547.41,0.44,8.65,217.44,14.9,6.21
2022-05-30 12:00:00,71.77,46.36,71.77,554.08,0.4,10.71,205.99,12.87,6.52
2022-05-30 13:00:00,76.72,51.6,76.72,1655.58,2.6,80.88,103,12.16,12.79
2022-05-30 14:00:00,93.09,64.67,93.09,3070.83,16.99,145.32,8.4,13.59,21.79
2022-05-30 15:00:00,111.15,77.83,111.15,3845.21,44.7,139.83,0.01,14.66,28.12
2022-05-30 16:00:00,137.25,97.61,137.25,4806.52,65.27,146.69,0,17.64,34.96
2022-05-30 17:00:00,167.65,121.14,167.65,5874.63,79.57,163.14,0,21.46,42.05
2022-05-30 18:00:00,179.16,128.65,179.16,5928.04,73.31,167.25,0,21.93,46.1
2022-05-30 19:00:00,162.38,113.74,162.38,4806.52,55.88,135.72,0,17.4,40.02
2022-05-30 20:00:00,152,105.91,152,4325.87,56.33,111.04,0,14.07,34.45
2022-05-30 21:00:00,137.88,95.38,137.88,3631.59,45.15,93.22,0,11.68,31.92
2022-05-30 22:00:00,125.48,86.8,125.48,2964.02,29.5,82.94,0,11.56,36.98
2022-05-30 23:00:00,119.18,83.33,119.18,2536.77,19.67,76.09,0.01,12.64,45.09
2022-05-31 00:00:00,115.66,82.16,115.66,2296.45,16.76,67.86,0.02,13.47,51.17
2022-05-31 01:00:00,108.57,77.81,108.57,2162.93,19.45,58.95,0.64,13.59,51.68
2022-05-31 02:00:00,113.58,82.08,113.58,2910.61,52.75,61.69,3.93,16.21,54.72
